InvoiceLineID,Description,CustomerName,CityState,Sales
223144,Ogre battery-powered slippers (Green) XL,"Tailspin Toys (Upper Preston, WA)",Upper Preston (Washington),5
223145,"""The Gu"" red shirt XML tag t-shirt (Black) XXS","Tailspin Toys (Upper Preston, WA)",Upper Preston (Washington),97
223146,Superhero action jacket (Blue) M,"Tailspin Toys (Upper Preston, WA)",Upper Preston (Washington),9
223147,White chocolate moon rocks 250g,"Tailspin Toys (Upper Preston, WA)",Upper Preston (Washington),216
223148,Black and orange glass with care despatch tape 48mmx75m,"Tailspin Toys (Upper Preston, WA)",Upper Preston (Washington),14
223149,Developer joke mug - old C developers never die (Black),"Tailspin Toys (Stallion Springs, CA)",Stallion Springs (California),6
223150,Tape dispenser (Black),"Tailspin Toys (Stallion Springs, CA)",Stallion Springs (California),96
223151,Small sized bubblewrap roll 10m,"Tailspin Toys (Stallion Springs, CA)",Stallion Springs (California),75
223152,Tape dispenser (Black),"Tailspin Toys (Francis Mills, NJ)",Francis Mills (New Jersey),480
223153,Developer joke mug - fun was unexpected at this time (White),"Tailspin Toys (Francis Mills, NJ)",Francis Mills (New Jersey),4
223154,Express post box 5kg (White) 350x280x130mm,"Tailspin Toys (Francis Mills, NJ)",Francis Mills (New Jersey),4
223155,Dinosaur battery-powered slippers (Green) L,Bishwa Chatterjee,Lake Clarke Shores (Florida),48
223156,32 mm Double sided bubble wrap 20m,Bishwa Chatterjee,Lake Clarke Shores (Florida),167
223160,Furry gorilla with big eyes slippers (Black) M,"Wingtip Toys (Penns Creek, PA)",Penns Creek (Pennsylvania),43
223161,32 mm Double sided bubble wrap 20m,"Wingtip Toys (Penns Creek, PA)",Penns Creek (Pennsylvania),278
223162,Developer joke mug - there are 10 types of people in the world (Black),Nada Jovanovic,North York (Pennsylvania),8
223163,Furry gorilla with big eyes slippers (Black) M,Nada Jovanovic,North York (Pennsylvania),43
223164,Dinosaur battery-powered slippers (Green) M,Nada Jovanovic,North York (Pennsylvania),24
223165,Permanent marker black 5mm nib (Black) 5mm,Nada Jovanovic,North York (Pennsylvania),32
223171,"Developer joke mug - (hip, hip, array) (White)","Wingtip Toys (Ovilla, TX)",Ovilla (Texas),10
223172,Alien officer hoodie (Black) 5XL,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),11
223173,Black and orange this way up despatch tape  48mmx100m,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),14
223174,Air cushion film 200mmx200mm 325m,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),95
223183,Alien officer hoodie (Black) XXL,"Tailspin Toys (Tolna, ND)",Tolna (North Dakota),53
223188,Small sized bubblewrap roll 10m,Akhil Nadar,Schaal (Arkansas),45
223189,10 mm Double sided bubble wrap 50m,Akhil Nadar,Schaal (Arkansas),1260
223190,Furry animal socks (Pink) S,"Tailspin Toys (Malott, WA)",Malott (Washington),18
223191,Permanent marker red 5mm nib (Red) 5mm,"Tailspin Toys (Malott, WA)",Malott (Washington),49
223192,32 mm Anti static bubble wrap (Blue) 50m,Jitka Necesana,Conesus Lake (New York),1103
223193,Dinosaur battery-powered slippers (Green) XL,Jitka Necesana,Conesus Lake (New York),5
223194,Chocolate echidnas 250g,Jitka Necesana,Conesus Lake (New York),173
223195,Alien officer hoodie (Black) 3XL,Jitka Necesana,Conesus Lake (New York),21
223196,USB food flash drive - fortune cookie,Jitka Necesana,Conesus Lake (New York),19
223197,RC toy sedan car with remote control (Pink) 1/50 scale,Ingrida Zeltina,Trilby (Florida),38
223198,Small 9mm replacement blades 9mm,Ingrida Zeltina,Trilby (Florida),12
223199,Ride on vintage American toy coupe (Black) 1/12 scale,Ingrida Zeltina,Trilby (Florida),171
223200,Ride on toy sedan car (Pink) 1/12 scale,Sara Walkky,Chipita Park (Colorado),138
223201,Medium sized bubblewrap roll 20m,Sara Walkky,Chipita Park (Colorado),300
223202,White chocolate moon rocks 250g,Sara Walkky,Chipita Park (Colorado),151
223203,Alien officer hoodie (Black) XXL,Sara Walkky,Chipita Park (Colorado),26
223204,32 mm Double sided bubble wrap 10m,Sara Walkky,Chipita Park (Colorado),330
223205,Plush shark slippers (Gray) M,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),38
223206,"""The Gu"" red shirt XML tag t-shirt (Black) M","Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),65
223207,Furry animal socks (Pink) S,"Wingtip Toys (Liberty Grove, MD)",Liberty Grove (Maryland),81
223211,Developer joke mug - understanding recursion requires understanding recursion (Black),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),14
223212,"Developer joke mug - (hip, hip, array) (Black)","Wingtip Toys (Branson West, MO)",Branson West (Missouri),18
223213,Ride on toy sedan car (Red) 1/12 scale,"Wingtip Toys (Branson West, MO)",Branson West (Missouri),345
223214,Developer joke mug - Oct 31 = Dec 25 (White),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),18
223220,Large  replacement blades 18mm,"Wingtip Toys (Trumansburg, NY)",Trumansburg (New York),60
223221,Permanent marker red 5mm nib (Red) 5mm,"Wingtip Toys (Trumansburg, NY)",Trumansburg (New York),32
223240,10 mm Anti static bubble wrap (Blue) 20m,Serdar ozCelik,Dawn (Texas),252
223241,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Serdar ozCelik,Dawn (Texas),194
223244,Ride on toy sedan car (Yellow) 1/12 scale,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),276
223245,DBA joke mug - mind if I join you? (Black),"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),20
223246,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS","Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),32
223247,Bubblewrap dispenser (Black) 1.5m,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),288
223248,Large sized bubblewrap roll 50m,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),72
223249,USB food flash drive - donut,Fabrice Cloutier,Staley (North Carolina),43
223250,Shipping carton (Brown) 500x310x310mm,Fabrice Cloutier,Staley (North Carolina),113
223251,Halloween skull mask (Gray) S,Fabrice Cloutier,Staley (North Carolina),194
223252,Ride on toy sedan car (Blue) 1/12 scale,Fabrice Cloutier,Staley (North Carolina),311
223253,Red and white urgent despatch tape 48mmx75m,Leyla Asef zade,West Elkton (Ohio),130
223254,DBA joke mug - it depends (Black),Leyla Asef zade,West Elkton (Ohio),16
223255,Shipping carton (Brown) 356x229x229mm,Leyla Asef zade,West Elkton (Ohio),38
223256,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Leyla Asef zade,West Elkton (Ohio),227
223257,Permanent marker blue 5mm nib (Blue) 5mm,Leyla Asef zade,West Elkton (Ohio),22
223267,Large  replacement blades 18mm,Alena Kellnerova,Segundo (Colorado),6
223268,Alien officer hoodie (Black) 5XL,Alena Kellnerova,Segundo (Colorado),26
223269,Ride on toy sedan car (Yellow) 1/12 scale,Alena Kellnerova,Segundo (Colorado),104
223270,DBA joke mug - daaaaaa-ta (Black),Alena Kellnerova,Segundo (Colorado),18
223271,Bubblewrap dispenser (Black) 1.5m,Alena Kellnerova,Segundo (Colorado),36
223272,Developer joke mug - a foo walks into a bar (White),Ajitaab Pakalapati,Caruthers (California),10
223273,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",Ajitaab Pakalapati,Caruthers (California),130
223274,Developer joke mug - fun was unexpected at this time (Black),Ajitaab Pakalapati,Caruthers (California),8
223275,Chocolate sharks 250g,Raj Verma,Colebrook (Connecticut),43
223276,Clear packaging tape 48mmx75m,Raj Verma,Colebrook (Connecticut),70
223277,Void fill 100 L bag (White) 100L,Raj Verma,Colebrook (Connecticut),117
223278,DBA joke mug - mind if I join you? (Black),Raj Verma,Colebrook (Connecticut),4
223279,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Olafs Rozitis,Sherwin (Kansas),324
223280,Air cushion machine (Blue),Olafs Rozitis,Sherwin (Kansas),2564
223281,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",Olafs Rozitis,Sherwin (Kansas),227
223287,Ride on vintage American toy coupe (Black) 1/12 scale,"Tailspin Toys (McClave, CO)",McClave (Colorado),385
223288,Halloween zombie mask (Light Brown) S,"Tailspin Toys (McClave, CO)",McClave (Colorado),194
223291,RC toy sedan car with remote control (Green) 1/50 scale,Bhagavateeprasaad Malladi,Greenfield (Arkansas),8
223292,USB missile launcher (Green),Bhagavateeprasaad Malladi,Greenfield (Arkansas),30
223293,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",Bhagavateeprasaad Malladi,Greenfield (Arkansas),292
223294,Pack of 12 action figures (female),Bhagavateeprasaad Malladi,Greenfield (Arkansas),17
223295,Furry gorilla with big eyes slippers (Black) L,Bhagavateeprasaad Malladi,Greenfield (Arkansas),43
223296,Developer joke mug - when your hammer is C++ (White),"Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),12
223297,"""The Gu"" red shirt XML tag t-shirt (White) L","Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),292
223298,Superhero action jacket (Blue) XXS,"Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),26
223299,Animal with big feet slippers (Brown) XL,"Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),48
223302,Office cube periscope (Black),"Tailspin Toys (Placer, OR)",Placer (Oregon),200
223303,IT joke mug - keyboard not found … press F1 to continue (White),"Tailspin Toys (Placer, OR)",Placer (Oregon),14
223304,10 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Placer, OR)",Placer (Oregon),378
223305,IT joke mug - keyboard not found … press F1 to continue (Black),"Tailspin Toys (Placer, OR)",Placer (Oregon),2
223311,USB food flash drive - banana,"Wingtip Toys (Lake Ronkonkoma, NY)",Lake Ronkonkoma (New York),10
223312,Furry animal socks (Pink) S,"Wingtip Toys (Lake Ronkonkoma, NY)",Lake Ronkonkoma (New York),63
223313,Void fill 400 L bag (White) 400L,"Wingtip Toys (Lake Ronkonkoma, NY)",Lake Ronkonkoma (New York),75
223314,Ride on vintage American toy coupe (Red) 1/12 scale,"Wingtip Toys (Lake Ronkonkoma, NY)",Lake Ronkonkoma (New York),128
223315,Plush shark slippers (Gray) M,"Wingtip Toys (Lake Ronkonkoma, NY)",Lake Ronkonkoma (New York),34
223323,DBA joke mug - mind if I join you? (Black),"Wingtip Toys (Cylon, WI)",Cylon (Wisconsin),12
223324,20 mm Double sided bubble wrap 10m,"Wingtip Toys (Cylon, WI)",Cylon (Wisconsin),243
223325,Novelty chilli chocolates 500g,"Wingtip Toys (Cylon, WI)",Cylon (Wisconsin),18
223326,Halloween zombie mask (Light Brown) S,"Wingtip Toys (Cylon, WI)",Cylon (Wisconsin),194
223327,"""The Gu"" red shirt XML tag t-shirt (White) L","Wingtip Toys (Cylon, WI)",Cylon (Wisconsin),194
223328,RC toy sedan car with remote control (Yellow) 1/50 scale,"Tailspin Toys (Fishtail, MT)",Fishtail (Montana),15
223329,Void fill 200 L bag (White) 200L,"Tailspin Toys (Fishtail, MT)",Fishtail (Montana),338
223330,10 mm Double sided bubble wrap 10m,"Tailspin Toys (Fishtail, MT)",Fishtail (Montana),68
223331,Red and white urgent despatch tape 48mmx75m,"Tailspin Toys (Fishtail, MT)",Fishtail (Montana),29
223332,Superhero action jacket (Blue) M,"Wingtip Toys (Sarversville, PA)",Sarversville (Pennsylvania),41
223333,DBA joke mug - daaaaaa-ta (Black),"Wingtip Toys (Sarversville, PA)",Sarversville (Pennsylvania),18
223334,USB food flash drive - dessert 10 drive variety pack,"Wingtip Toys (Sarversville, PA)",Sarversville (Pennsylvania),36
223335,"""The Gu"" red shirt XML tag t-shirt (Black) L","Wingtip Toys (Sarversville, PA)",Sarversville (Pennsylvania),259
223336,Dinosaur battery-powered slippers (Green) M,"Wingtip Toys (Nuangola, PA)",Nuangola (Pennsylvania),38
223337,USB food flash drive - dim sum 10 drive variety pack,"Wingtip Toys (Nuangola, PA)",Nuangola (Pennsylvania),108
223338,Chocolate frogs 250g,"Wingtip Toys (Nuangola, PA)",Nuangola (Pennsylvania),43
223339,Halloween zombie mask (Light Brown) XL,Ingrida Zeltina,Trilby (Florida),32
223340,Furry animal socks (Pink) L,Ingrida Zeltina,Trilby (Florida),36
223341,32 mm Anti static bubble wrap (Blue) 50m,Ingrida Zeltina,Trilby (Florida),158
223342,10 mm Anti static bubble wrap (Blue) 50m,Ingrida Zeltina,Trilby (Florida),1188
223346,Pack of 12 action figures (variety),"Tailspin Toys (Andrix, CO)",Andrix (Colorado),7
223347,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS","Tailspin Toys (Andrix, CO)",Andrix (Colorado),259
223348,White chocolate snow balls 250g,"Tailspin Toys (Andrix, CO)",Andrix (Colorado),86
223349,Alien officer hoodie (Black) 5XL,"Tailspin Toys (Windsor Locks, CT)",Windsor Locks (Connecticut),47
223350,Ride on toy sedan car (Blue) 1/12 scale,"Tailspin Toys (Windsor Locks, CT)",Windsor Locks (Connecticut),345
223351,Animal with big feet slippers (Brown) XL,"Tailspin Toys (Windsor Locks, CT)",Windsor Locks (Connecticut),34
223352,DBA joke mug - you might be a DBA if (White),"Tailspin Toys (Windsor Locks, CT)",Windsor Locks (Connecticut),4
223359,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL","Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),65
223360,IT joke mug - hardware: part of the computer that can be kicked (Black),"Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),6
223361,RC toy sedan car with remote control (Green) 1/50 scale,"Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),26
223362,Ride on toy sedan car (Blue) 1/12 scale,"Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),242
223367,"""The Gu"" red shirt XML tag t-shirt (Black) M","Wingtip Toys (Lilbourn, MO)",Lilbourn (Missouri),194
223368,Ride on toy sedan car (Yellow) 1/12 scale,"Wingtip Toys (Lilbourn, MO)",Lilbourn (Missouri),345
223369,Developer joke mug - inheritance is the OO way to become wealthy (Black),"Wingtip Toys (Lilbourn, MO)",Lilbourn (Missouri),4
223370,10 mm Anti static bubble wrap (Blue) 10m,David Jaramillo,Ridgeway (South Carolina),273
223371,Large  replacement blades 18mm,David Jaramillo,Ridgeway (South Carolina),30
223372,Animal with big feet slippers (Brown) M,David Jaramillo,Ridgeway (South Carolina),14
223373,White chocolate moon rocks 250g,"Tailspin Toys (Severna Park, MD)",Severna Park (Maryland),173
223374,Developer joke mug - inheritance is the OO way to become wealthy (White),"Tailspin Toys (Severna Park, MD)",Severna Park (Maryland),8
223375,IT joke mug - keyboard not found … press F1 to continue (White),"Tailspin Toys (Severna Park, MD)",Severna Park (Maryland),14
223376,Tape dispenser (Black),"Tailspin Toys (Malott, WA)",Malott (Washington),336
223377,10 mm Double sided bubble wrap 50m,"Tailspin Toys (Malott, WA)",Malott (Washington),1575
223378,Bubblewrap dispenser (Blue) 1.5m,Bhagavati Vinjamuri,Ewart (Iowa),216
223379,Void fill 100 L bag (White) 100L,Bhagavati Vinjamuri,Ewart (Iowa),195
223380,Animal with big feet slippers (Brown) XL,Bhagavati Vinjamuri,Ewart (Iowa),38
223385,Red and white urgent  heavy despatch tape  48mmx100m,"Wingtip Toys (Miesville, MN)",Miesville (Minnesota),58
223386,IT joke mug - hardware: part of the computer that can be kicked (White),"Wingtip Toys (Miesville, MN)",Miesville (Minnesota),6
223387,Alien officer hoodie (Black) 5XL,"Wingtip Toys (Miesville, MN)",Miesville (Minnesota),37
223388,Bubblewrap dispenser (Blue) 1.5m,"Wingtip Toys (Miesville, MN)",Miesville (Minnesota),108
223389,Ride on toy sedan car (Blue) 1/12 scale,"Wingtip Toys (Miesville, MN)",Miesville (Minnesota),173
223390,Dinosaur battery-powered slippers (Green) M,"Wingtip Toys (Baldwin City, KS)",Baldwin City (Kansas),43
223391,Ride on toy sedan car (Green) 1/12 scale,"Wingtip Toys (Baldwin City, KS)",Baldwin City (Kansas),311
223392,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL","Wingtip Toys (Baldwin City, KS)",Baldwin City (Kansas),65
223393,"""The Gu"" red shirt XML tag t-shirt (White) XL","Wingtip Toys (Baldwin City, KS)",Baldwin City (Kansas),227
223394,32 mm Anti static bubble wrap (Blue) 10m,Jana Fialova,Weigelstown (Pennsylvania),48
223395,"Developer joke mug - (hip, hip, array) (White)",Jana Fialova,Weigelstown (Pennsylvania),10
223399,USB food flash drive - cookie,Chandana Shasthri,Nesmith (South Carolina),29
223400,Air cushion machine (Blue),Chandana Shasthri,Nesmith (South Carolina),285
223401,White chocolate moon rocks 250g,Chandana Shasthri,Nesmith (South Carolina),216
223402,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",Chandana Shasthri,Nesmith (South Carolina),194
223403,Shipping carton (Brown) 413x285x187mm,Chandana Shasthri,Nesmith (South Carolina),34
223408,Express post box 5kg (White) 350x280x130mm,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),11
223409,"""The Gu"" red shirt XML tag t-shirt (Black) XXL","Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),259
223410,IT joke mug - keyboard not found … press F1 to continue (Black),"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),2
223411,Chocolate beetles 250g,"Wingtip Toys (Boalsburg, PA)",Boalsburg (Pennsylvania),216
223412,"""The Gu"" red shirt XML tag t-shirt (Black) XXS","Wingtip Toys (Jamison, IA)",Jamison (Iowa),162
223413,32 mm Anti static bubble wrap (Blue) 50m,"Wingtip Toys (Jamison, IA)",Jamison (Iowa),158
223417,Ride on toy sedan car (Red) 1/12 scale,"Wingtip Toys (Queen Valley, AZ)",Queen Valley (Arizona),138
223418,DBA joke mug - mind if I join you? (White),"Wingtip Toys (Queen Valley, AZ)",Queen Valley (Arizona),8
223419,Developer joke mug - a foo walks into a bar (Black),"Tailspin Toys (Railroad, PA)",Railroad (Pennsylvania),10
223420,Red and white urgent  heavy despatch tape  48mmx100m,"Tailspin Toys (Railroad, PA)",Railroad (Pennsylvania),86
223421,Void fill 300 L bag (White) 300L,"Tailspin Toys (Railroad, PA)",Railroad (Pennsylvania),114
223422,Shipping carton (Brown) 480x270x320mm,"Tailspin Toys (Railroad, PA)",Railroad (Pennsylvania),79
223423,10 mm Double sided bubble wrap 50m,"Tailspin Toys (Railroad, PA)",Railroad (Pennsylvania),158
223424,10 mm Anti static bubble wrap (Blue) 50m,Drishti Bose,Wesson (Arkansas),1337
223431,Bubblewrap dispenser (Blue) 1.5m,"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),144
223432,Tape dispenser (Black),"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),288
223433,Ogre battery-powered slippers (Green) S,"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),29
223436,Black and orange fragile despatch tape 48mmx100m,Jackson Kolios,Rail Road Flat (California),130
223437,Ride on toy sedan car (Blue) 1/12 scale,Jackson Kolios,Rail Road Flat (California),311
223438,Chocolate frogs 250g,Jackson Kolios,Rail Road Flat (California),43
223443,USB food flash drive - cookie,"Wingtip Toys (Downingtown, PA)",Downingtown (Pennsylvania),43
